"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"395","1.997901","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000190"
"397","2.008123","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000191"
"399","2.018469","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000192"
"401","2.028732","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000193"
"403","2.038987","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000194"
"405","2.049215","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000195"
"407","2.059453","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000196"
"409","2.069689","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000197"
"411","2.080031","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000198"
"413","2.090224","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000199"
"415","2.100424","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000200"
"417","2.110932","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000201"
"419","2.121139","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000202"
"421","2.131455","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000203"
"423","2.141962","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000204"
"425","2.152178","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000205"
"427","2.162433","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000206"
"429","2.172612","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000207"
"431","2.182932","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000208"
"433","2.193430","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000209"
