"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"435","2.218926","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000215"
"437","2.228936","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000216"
"439","2.238983","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000217"
"440","2.248947","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000218"
"442","2.258935","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000219"
"444","2.268940","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000220"
"446","2.278959","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000221"
"448","2.288956","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000222"
"450","2.298866","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000223"
"452","2.308831","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000224"
"454","2.318828","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000225"
"456","2.328850","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000226"
"458","2.338846","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000227"
"460","2.348951","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000228"
"462","2.358940","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000229"
"464","2.368943","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000230"
"466","2.378937","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000231"
"468","2.388941","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000232"
"470","2.398938","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000233"
"472","2.408943","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000234"
